Order ID,Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Year,Month,Profit Margin %,,Total Sales,Total Profit,Total Orders
2068,07-12-23,Smartphone,Electronics,West,9,10404,2028.21,2023,December,1949.45%,,,,
2069,10-12-22,Printer,Office,South,9,7029,1005.58,2022,December,1430.62%,,,,
2070,21-11-22,Laptop,Electronics,West,8,664,126.6,2022,November,1906.63%,,,,
2071,20-11-24,Tablet,Electronics,West,3,1923,274,2024,November,1424.86%,,,,
2072,30-11-22,Printer,Office,West,7,2471,566.51,2022,November,2292.63%,,,,
2073,03-01-24,Smartphone,Electronics,North,2,258,64.12,2024,January,2485.27%,,,,
2074,29-10-24,Smartwatch,Electronics,East,9,1134,267.26,2024,October,2356.79%,,,,
2075,24-09-24,Headphones,Accessories,East,5,855,238.83,2024,September,2793.33%,,,,
2076,09-04-24,Smartwatch,Electronics,West,9,3231,670.85,2024,April,2076.29%,,,,
2077,05-09-24,Tablet,Electronics,South,7,3591,266.59,2024,September,742.38%,,,,
2078,03-02-24,Camera,Electronics,East,2,254,20.48,2024,February,806.30%,,,,
2079,17-03-23,Smartphone,Electronics,South,5,5930,1193.32,2023,March,2012.34%,,,,
2080,15-07-24,Headphones,Accessories,West,2,1344,297.99,2024,July,2217.19%,,,,
2081,20-03-23,Laptop,Electronics,East,1,920,98.31,2023,March,1068.59%,,,,
2082,28-08-22,Printer,Office,North,9,5454,385.51,2022,August,706.84%,,,,
2083,01-12-22,Laptop,Electronics,West,8,9512,663.23,2022,December,697.26%,,,,
2084,21-01-23,Mouse,Accessories,North,4,2972,827.46,2023,January,2784.19%,,,,
2085,23-05-24,Smartwatch,Electronics,West,3,3360,465.02,2024,May,1383.99%,,,,
2086,24-10-22,Tablet,Electronics,West,4,1004,240.13,2022,October,2391.73%,,,,
2087,25-12-24,Headphones,Accessories,West,2,1944,332.55,2024,December,1710.65%,,,,
2088,18-09-23,Monitor,Accessories,East,5,5055,1200.09,2023,September,2374.07%,,,,
2089,18-07-22,Smartwatch,Electronics,West,2,128,8.33,2022,July,650.78%,,,,
2090,09-03-24,Smartphone,Electronics,East,3,633,163.03,2024,March,2575.51%,,,,
2091,14-12-22,Printer,Office,South,3,2523,506.7,2022,December,2008.32%,,,,
2092,06-11-23,Printer,Office,West,1,196,39.6,2023,November,2020.41%,,,,
2093,11-02-22,Printer,Office,East,9,4212,552.96,2022,February,1312.82%,,,,
2094,28-03-24,Monitor,Accessories,North,1,63,17.29,2024,March,2744.44%,,,,
2095,02-07-23,Mouse,Accessories,South,8,2752,394.66,2023,July,1434.08%,,,,
2096,11-11-24,Mouse,Accessories,West,3,1989,419.61,2024,November,2109.65%,,,,
2097,09-03-24,Laptop,Electronics,East,8,8032,466.19,2024,March,580.42%,,,,
2098,21-01-22,Tablet,Electronics,South,6,3702,407.34,2022,January,1100.32%,,,,
2099,17-10-22,Smartwatch,Electronics,East,8,456,90.24,2022,October,1978.95%,,,,
2100,10-02-23,Camera,Electronics,West,7,5355,1143.16,2023,February,2134.75%,,,,
2101,04-03-24,Camera,Electronics,West,1,972,261.91,2024,March,2694.55%,,,,
2102,08-01-22,Headphones,Accessories,South,5,3290,797.82,2022,January,2424.98%,,,,
2103,24-11-22,Laptop,Electronics,East,1,735,139.31,2022,November,1895.37%,,,,
2104,24-10-24,Tablet,Electronics,North,3,3336,798.26,2024,October,2392.87%,,,,
2105,03-10-22,Keyboard,Accessories,West,3,2082,346.53,2022,October,1664.41%,,,,
2106,18-07-24,Keyboard,Accessories,East,2,1340,129.89,2024,July,969.33%,,,,
2107,13-03-22,Laptop,Electronics,East,5,1160,227.13,2022,March,1958.02%,,,,
2108,21-09-24,Monitor,Accessories,East,4,1272,299.84,2024,September,2357.23%,,,,
2109,14-01-22,Printer,Office,West,3,2817,588.47,2022,January,2089.00%,,,,
2110,05-03-24,Monitor,Accessories,East,3,1464,264.67,2024,March,1807.86%,,,,
2111,13-02-23,Headphones,Accessories,West,1,307,60.51,2023,February,1971.01%,,,,
2112,01-10-22,Tablet,Electronics,West,6,5706,1306.92,2022,October,2290.43%,,,,
2113,25-05-24,Headphones,Accessories,North,1,1112,100.47,2024,May,903.51%,,,,
2114,15-07-23,Keyboard,Accessories,West,1,1147,133.48,2023,July,1163.73%,,,,
2115,11-02-23,Laptop,Electronics,North,2,330,66.57,2023,February,2017.27%,,,,
2116,12-07-23,Monitor,Accessories,North,4,2176,250.89,2023,July,1152.99%,,,,
2117,19-03-22,Headphones,Accessories,South,7,7616,1317.79,2022,March,1730.29%,,,,
2118,16-07-24,Printer,Office,North,1,1091,258.3,2024,July,2367.55%,,,,
2119,03-04-24,Tablet,Electronics,East,2,1026,279.76,2024,April,2726.71%,,,,
2120,17-11-24,Tablet,Electronics,West,2,210,42.04,2024,November,2001.90%,,,,
2121,17-09-22,Printer,Office,North,2,180,10.78,2022,September,598.89%,,,,
2122,12-09-24,Tablet,Electronics,North,4,380,72.88,2024,September,1917.89%,,,,
2123,13-08-23,Monitor,Accessories,West,8,7664,1580.55,2023,August,2062.30%,,,,
2124,22-10-22,Smartphone,Electronics,East,8,6056,1029.9,2022,October,1700.63%,,,,
2125,28-01-22,Mouse,Accessories,North,6,606,104.52,2022,January,1724.75%,,,,
2126,30-03-24,Monitor,Accessories,North,3,750,193.86,2024,March,2584.80%,,,,
2127,11-12-24,Printer,Office,East,2,1218,218.88,2024,December,1797.04%,,,,
2128,26-03-23,Laptop,Electronics,West,2,2162,355.45,2023,March,1644.08%,,,,
2129,13-03-23,Headphones,Accessories,East,9,2223,347.01,2023,March,1561.00%,,,,
2130,19-09-23,Smartphone,Electronics,West,7,4452,920.05,2023,September,2066.60%,,,,
2131,08-02-22,Printer,Office,West,1,184,50.19,2022,February,2727.72%,,,,
2132,05-04-22,Headphones,Accessories,North,3,288,77.38,2022,April,2686.81%,,,,
2133,24-01-24,Camera,Electronics,West,2,834,150.12,2024,January,1800.00%,,,,
2134,20-08-23,Keyboard,Accessories,East,5,4025,923.17,2023,August,2293.59%,,,,
2135,08-09-23,Headphones,Accessories,West,7,4732,1084.28,2023,September,2291.38%,,,,
2136,19-05-22,Headphones,Accessories,West,5,4025,407.72,2022,May,1012.97%,,,,
2137,15-07-23,Printer,Office,South,8,2416,500.93,2023,July,2073.39%,,,,
2138,16-03-24,Tablet,Electronics,North,7,1897,524.69,2024,March,2765.89%,,,,
2139,16-04-22,Mouse,Accessories,East,4,840,190.13,2022,April,2263.45%,,,,
2140,02-01-22,Mouse,Accessories,North,8,6600,360.45,2022,January,546.14%,,,,
2141,20-10-22,Laptop,Electronics,West,2,2362,342.27,2022,October,1449.07%,,,,
2142,04-02-24,Headphones,Accessories,South,6,2958,577.27,2024,February,1951.56%,,,,
2143,22-03-24,Tablet,Electronics,East,1,477,56.49,2024,March,1184.28%,,,,
2144,04-06-22,Keyboard,Accessories,North,3,942,84.8,2022,June,900.21%,,,,
2145,21-01-23,Camera,Electronics,East,2,2084,586.72,2023,January,2815.36%,,,,
2146,16-08-23,Tablet,Electronics,West,6,4584,473.37,2023,August,1032.66%,,,,
2147,28-05-22,Printer,Office,East,1,1118,319.28,2022,May,2855.81%,,,,
2148,30-04-24,Mouse,Accessories,North,9,4005,652.15,2024,April,1628.34%,,,,
2149,04-03-24,Smartwatch,Electronics,East,5,4610,1293.37,2024,March,2805.57%,,,,
2150,14-10-24,Keyboard,Accessories,South,1,551,86.84,2024,October,1576.04%,,,,
2151,05-08-22,Printer,Office,West,1,75,19.29,2022,August,2572.00%,,,,
2152,19-12-23,Mouse,Accessories,South,6,6576,1899.67,2023,December,2888.79%,,,,
2153,26-03-23,Printer,Office,North,6,6432,1410.52,2023,March,2192.97%,,,,
2154,08-08-22,Headphones,Accessories,South,7,7763,1444.27,2022,August,1860.45%,,,,
2155,02-03-24,Monitor,Accessories,East,7,2240,622.29,2024,March,2778.08%,,,,
2156,04-12-22,Headphones,Accessories,East,6,5298,1209.88,2022,December,2283.65%,,,,
2157,15-07-23,Smartwatch,Electronics,North,2,116,32.27,2023,July,2781.90%,,,,
2158,02-02-22,Tablet,Electronics,East,8,6728,1140.19,2022,February,1694.69%,,,,
2159,02-12-22,Monitor,Accessories,North,5,490,55.59,2022,December,1134.49%,,,,
2160,26-01-24,Monitor,Accessories,North,7,2765,699.86,2024,January,2531.14%,,,,
2161,21-04-22,Smartphone,Electronics,West,8,2680,598.97,2022,April,2234.96%,,,,
2162,19-08-23,Camera,Electronics,East,2,2174,335.37,2023,August,1542.64%,,,,
2163,11-04-24,Monitor,Accessories,North,9,5562,1258.12,2024,April,2261.99%,,,,
2164,27-09-22,Smartphone,Electronics,East,8,9208,2595.33,2022,September,2818.56%,,,,
2165,31-08-24,Smartphone,Electronics,West,4,4512,546.71,2024,August,1211.68%,,,,
2166,04-03-24,Camera,Electronics,West,9,7974,1965.96,2024,March,2465.46%,,,,
2167,30-04-22,Monitor,Accessories,East,6,4944,1335.04,2022,April,2700.32%,,,,
2168,19-03-22,Printer,Office,South,3,1611,234.84,2022,March,1457.73%,,,,
2169,05-07-24,Smartwatch,Electronics,West,9,4599,618.89,2024,July,1345.71%,,,,
2170,21-03-24,Laptop,Electronics,East,6,4380,419.3,2024,March,957.31%,,,,
2171,20-10-24,Headphones,Accessories,South,2,2376,580.26,2024,October,2442.17%,,,,
2172,03-01-23,Monitor,Accessories,South,9,6588,1800.9,2023,January,2733.61%,,,,
2173,05-01-22,Mouse,Accessories,East,5,3745,720.08,2022,January,1922.78%,,,,
2174,18-06-22,Camera,Electronics,North,5,5305,1389.25,2022,June,2618.76%,,,,
2175,19-05-23,Tablet,Electronics,North,8,1608,332.12,2023,May,2065.42%,,,,
2176,18-07-24,Monitor,Accessories,East,9,4977,745.81,2024,July,1498.51%,,,,
2177,09-02-22,Smartphone,Electronics,East,7,4529,273.97,2022,February,604.92%,,,,
2178,15-04-24,Camera,Electronics,West,7,4690,319.42,2024,April,681.07%,,,,
2179,12-11-24,Keyboard,Accessories,East,4,2424,544.07,2024,November,2244.51%,,,,
2180,27-11-24,Keyboard,Accessories,North,6,3594,610.77,2024,November,1699.42%,,,,
2181,03-05-22,Keyboard,Accessories,North,7,3962,491.9,2022,May,1241.54%,,,,
2182,14-03-24,Camera,Electronics,East,2,944,149.38,2024,March,1582.42%,,,,
2183,20-12-22,Smartwatch,Electronics,West,6,6792,1787.97,2022,December,2632.46%,,,,
2184,06-03-23,Tablet,Electronics,North,7,6804,1383.81,2023,March,2033.82%,,,,
2185,20-09-24,Camera,Electronics,South,6,816,98.75,2024,September,1210.17%,,,,
2186,10-07-22,Monitor,Accessories,North,6,5916,544.59,2022,July,920.54%,,,,
2187,17-06-22,Mouse,Accessories,South,5,5730,310.58,2022,June,542.02%,,,,
2188,13-05-24,Headphones,Accessories,East,7,8288,785.54,2024,May,947.80%,,,,
2189,24-06-22,Headphones,Accessories,South,2,2046,394.93,2022,June,1930.25%,,,,
2190,05-06-22,Tablet,Electronics,East,9,5031,1149.48,2022,June,2284.79%,,,,
2191,10-03-22,Keyboard,Accessories,South,9,1764,417.95,2022,March,2369.33%,,,,
2192,23-07-22,Laptop,Electronics,South,8,1880,486.88,2022,July,2589.79%,,,,
2193,25-12-23,Smartwatch,Electronics,West,2,200,10.45,2023,December,522.50%,,,,
2194,06-10-22,Mouse,Accessories,East,3,2688,476.77,2022,October,1773.70%,,,,
2195,02-01-23,Laptop,Electronics,West,4,3216,213.81,2023,January,664.83%,,,,
2196,21-12-23,Camera,Electronics,East,8,8440,1504.18,2023,December,1782.20%,,,,
2197,26-04-24,Tablet,Electronics,East,7,1582,208.42,2024,April,1317.45%,,,,
2198,12-07-24,Laptop,Electronics,North,1,58,10.79,2024,July,1860.34%,,,,
2199,26-03-22,Smartwatch,Electronics,West,8,608,163.18,2022,March,2683.88%,,,,
2200,19-11-24,Smartphone,Electronics,North,3,183,41.82,2024,November,2285.25%,,,,
2201,02-07-24,Monitor,Accessories,West,5,3105,744.26,2024,July,2396.97%,,,,
2202,13-04-23,Monitor,Accessories,North,5,2450,485.18,2023,April,1980.33%,,,,
2203,05-12-22,Laptop,Electronics,North,3,3024,622.29,2022,December,2057.84%,,,,
2204,20-04-23,Printer,Office,East,4,3856,747.79,2023,April,1939.29%,,,,
2205,11-03-24,Keyboard,Accessories,West,7,532,121.03,2024,March,2275.00%,,,,
2206,19-02-23,Smartphone,Electronics,South,4,3152,307.62,2023,February,975.95%,,,,
2207,04-12-23,Monitor,Accessories,East,9,8586,1555.82,2023,December,1812.04%,,,,
2208,21-10-22,Monitor,Accessories,South,2,1046,273.38,2022,October,2613.58%,,,,
2209,15-02-22,Tablet,Electronics,West,4,3452,560.31,2022,February,1623.15%,,,,
2210,12-03-22,Monitor,Accessories,West,4,2368,361.02,2022,March,1524.58%,,,,
2211,20-10-22,Camera,Electronics,South,2,1924,422.25,2022,October,2194.65%,,,,
2212,19-09-22,Laptop,Electronics,West,5,4580,1148.06,2022,September,2506.68%,,,,
2213,02-11-24,Headphones,Accessories,East,5,3735,423.94,2024,November,1135.05%,,,,
2214,13-05-23,Monitor,Accessories,North,4,2476,417.16,2023,May,1684.81%,,,,
2215,13-07-23,Laptop,Electronics,South,2,162,16.51,2023,July,1019.14%,,,,
2216,04-07-22,Printer,Office,West,3,258,38.03,2022,July,1474.03%,,,,
2217,19-03-22,Keyboard,Accessories,East,4,3524,998.29,2022,March,2832.83%,,,,
2218,27-05-23,Smartwatch,Electronics,South,8,6184,1796.9,2023,May,2905.72%,,,,
2219,07-03-23,Monitor,Accessories,West,6,3750,645.69,2023,March,1721.84%,,,,
2220,15-04-22,Mouse,Accessories,South,5,1465,424.64,2022,April,2898.57%,,,,
2221,28-03-24,Camera,Electronics,North,4,4480,412.05,2024,March,919.75%,,,,
2222,29-02-24,Laptop,Electronics,North,8,1544,281.22,2024,February,1821.37%,,,,
2223,21-01-24,Headphones,Accessories,North,9,7974,1181.04,2024,January,1481.11%,,,,
2224,30-03-24,Printer,Office,East,5,5920,1679.15,2024,March,2836.40%,,,,
2225,02-10-24,Smartwatch,Electronics,South,8,8792,2045.54,2024,October,2326.59%,,,,
2226,18-12-23,Smartwatch,Electronics,East,1,294,52.37,2023,December,1781.29%,,,,
2227,23-01-22,Camera,Electronics,East,7,1169,264.37,2022,January,2261.51%,,,,
2228,14-02-24,Camera,Electronics,West,8,9232,880.52,2024,February,953.77%,,,,
2229,09-10-23,Headphones,Accessories,South,4,1396,135.48,2023,October,970.49%,,,,
2230,23-01-24,Camera,Electronics,North,9,10188,1408.18,2024,January,1382.19%,,,,
2231,13-09-22,Monitor,Accessories,West,2,222,23.65,2022,September,1065.32%,,,,
2232,03-04-24,Monitor,Accessories,West,2,1328,358.07,2024,April,2696.31%,,,,
2233,06-11-24,Printer,Office,East,9,5085,488.63,2024,November,960.92%,,,,
2234,02-08-24,Mouse,Accessories,West,3,1245,229.73,2024,August,1845.22%,,,,
2235,18-08-22,Tablet,Electronics,South,2,960,124.02,2022,August,1291.88%,,,,
2236,03-03-24,Smartphone,Electronics,West,9,5553,329.79,2024,March,593.90%,,,,
2237,10-09-23,Keyboard,Accessories,North,2,1790,236.76,2023,September,1322.68%,,,,
2238,11-07-24,Keyboard,Accessories,West,8,2712,247.84,2024,July,913.86%,,,,
2239,06-05-24,Laptop,Electronics,North,1,632,89.14,2024,May,1410.44%,,,,
2240,13-01-22,Headphones,Accessories,South,8,4904,520.74,2022,January,1061.87%,,,,
2241,05-12-22,Keyboard,Accessories,South,1,361,58.8,2022,December,1628.81%,,,,
2242,11-02-22,Printer,Office,West,9,7290,841.07,2022,February,1153.73%,,,,
2243,08-03-24,Smartwatch,Electronics,South,4,2052,181.64,2024,March,885.19%,,,,
2244,21-05-24,Mouse,Accessories,North,3,1842,112.85,2024,May,612.65%,,,,
2245,06-12-23,Mouse,Accessories,North,9,10593,2488.69,2023,December,2349.37%,,,,
2246,28-08-22,Camera,Electronics,South,6,1218,129.36,2022,August,1062.07%,,,,
2247,19-11-23,Mouse,Accessories,South,5,4240,426.41,2023,November,1005.68%,,,,
2248,29-10-24,Keyboard,Accessories,East,2,226,38.52,2024,October,1704.42%,,,,
2249,25-03-22,Camera,Electronics,East,6,5154,1072.8,2022,March,2081.49%,,,,
2250,30-07-23,Mouse,Accessories,North,6,1236,304.88,2023,July,2466.67%,,,,
2251,14-11-22,Tablet,Electronics,South,1,1179,159.42,2022,November,1352.16%,,,,
2252,29-12-24,Printer,Office,West,5,2275,313.5,2024,December,1378.02%,,,,
2253,21-05-23,Smartwatch,Electronics,North,7,6188,1231.3,2023,May,1989.82%,,,,
2254,16-12-23,Headphones,Accessories,West,3,2946,666.99,2023,December,2264.05%,,,,
2255,10-09-23,Headphones,Accessories,South,5,5085,1172.12,2023,September,2305.05%,,,,
2256,02-05-22,Keyboard,Accessories,North,2,712,205.53,2022,May,2886.66%,,,,
2257,03-02-23,Smartwatch,Electronics,East,6,648,62.25,2023,February,960.65%,,,,
2258,02-02-23,Mouse,Accessories,North,5,2735,483.2,2023,February,1766.73%,,,,
2259,26-12-22,Printer,Office,North,6,2910,173.45,2022,December,596.05%,,,,
2260,15-05-22,Smartwatch,Electronics,South,1,263,69.39,2022,May,2638.40%,,,,
2261,05-12-23,Smartphone,Electronics,North,2,876,66.68,2023,December,761.19%,,,,
2262,05-11-23,Mouse,Accessories,West,1,913,162.24,2023,November,1777.00%,,,,
2263,13-10-24,Laptop,Electronics,South,9,594,93.92,2024,October,1581.14%,,,,
2264,27-02-22,Headphones,Accessories,South,2,956,202.14,2022,February,2114.44%,,,,
2265,17-06-24,Laptop,Electronics,East,7,7301,2026.43,2024,June,2775.55%,,,,
2266,14-05-23,Headphones,Accessories,South,6,5754,1628.61,2023,May,2830.40%,,,,
2267,21-06-22,Headphones,Accessories,East,4,1372,274.47,2022,June,2000.51%,,,,
2268,08-07-22,Headphones,Accessories,North,8,920,214.27,2022,July,2329.02%,,,,
2269,18-01-24,Smartphone,Electronics,North,3,885,150.79,2024,January,1703.84%,,,,
2270,30-12-24,Camera,Electronics,North,1,379,39.41,2024,December,1039.84%,,,,
2271,09-09-24,Headphones,Accessories,West,8,1024,201.92,2024,September,1971.88%,,,,
2272,04-05-24,Keyboard,Accessories,West,4,4312,388.48,2024,May,900.93%,,,,
2273,06-06-23,Mouse,Accessories,East,5,5030,540.73,2023,June,1075.01%,,,,
2274,31-01-22,Smartphone,Electronics,West,2,1438,315.83,2022,January,2196.31%,,,,
2275,07-04-22,Keyboard,Accessories,South,1,419,108.36,2022,April,2586.16%,,,,
2276,24-02-22,Headphones,Accessories,East,3,3519,935.72,2022,February,2659.05%,,,,
2277,03-04-22,Tablet,Electronics,East,8,2912,451.97,2022,April,1552.09%,,,,
2278,20-02-23,Smartphone,Electronics,North,5,4005,226.09,2023,February,564.52%,,,,
2279,22-08-23,Smartwatch,Electronics,South,5,2075,271.71,2023,August,1309.45%,,,,
2280,23-02-23,Laptop,Electronics,South,2,120,7.74,2023,February,645.00%,,,,
2281,12-08-24,Camera,Electronics,North,4,564,32.8,2024,August,581.56%,,,,
2282,01-10-23,Smartwatch,Electronics,East,2,486,62.58,2023,October,1287.65%,,,,
2283,15-04-23,Smartwatch,Electronics,East,2,1488,342.87,2023,April,2304.23%,,,,
2284,24-02-23,Laptop,Electronics,West,6,3096,277.68,2023,February,896.90%,,,,
2285,04-11-22,Smartwatch,Electronics,West,8,6488,1845.07,2022,November,2843.82%,,,,
2286,11-04-24,Smartwatch,Electronics,West,4,4284,848.44,2024,April,1980.49%,,,,
2287,05-07-22,Smartwatch,Electronics,North,8,1864,110.81,2022,July,594.47%,,,,
2288,08-05-24,Camera,Electronics,West,5,4435,954.12,2024,May,2151.34%,,,,
2289,03-10-24,Camera,Electronics,East,4,3296,460.98,2024,October,1398.60%,,,,
2290,05-05-23,Mouse,Accessories,East,3,780,217.92,2023,May,2793.85%,,,,
2291,02-06-22,Smartwatch,Electronics,East,7,4396,962.61,2022,June,2189.74%,,,,
2292,02-05-23,Keyboard,Accessories,South,6,1362,202.68,2023,May,1488.11%,,,,
2293,13-01-22,Mouse,Accessories,East,7,3843,378.03,2022,January,983.68%,,,,
2294,09-09-22,Printer,Office,East,2,2080,450.24,2022,September,2164.62%,,,,
2295,07-04-22,Mouse,Accessories,South,5,1210,201.45,2022,April,1664.88%,,,,
2296,15-11-23,Printer,Office,West,3,2316,356.5,2023,November,1539.29%,,,,
2297,18-07-23,Monitor,Accessories,West,6,3366,614.22,2023,July,1824.78%,,,,
2298,07-06-24,Tablet,Electronics,West,9,6507,1075.51,2024,June,1652.85%,,,,
2299,14-05-24,Mouse,Accessories,South,1,384,35.36,2024,May,920.83%,,,,
2300,05-01-22,Laptop,Electronics,South,5,3625,563.95,2022,January,1555.72%,,,,
2301,14-12-22,Tablet,Electronics,South,1,400,45.16,2022,December,1129.00%,,,,
2302,22-02-22,Monitor,Accessories,North,5,2880,209.58,2022,February,727.71%,,,,
2303,28-03-23,Printer,Office,West,6,1608,302.32,2023,March,1880.10%,,,,
2304,08-02-23,Headphones,Accessories,South,2,1574,196.84,2023,February,1250.57%,,,,
2305,13-09-24,Keyboard,Accessories,East,3,2478,584.37,2024,September,2358.23%,,,,
2306,20-09-24,Headphones,Accessories,East,8,8872,1486.58,2024,September,1675.59%,,,,
2307,24-03-24,Printer,Office,East,8,2320,668.63,2024,March,2882.03%,,,,
2308,29-07-23,Headphones,Accessories,West,3,171,9.02,2023,July,527.49%,,,,
2309,20-11-24,Keyboard,Accessories,South,8,4536,627.13,2024,November,1382.56%,,,,
2310,09-06-24,Headphones,Accessories,South,3,1308,73.28,2024,June,560.24%,,,,
2311,27-10-22,Laptop,Electronics,North,4,4048,641.23,2022,October,1584.07%,,,,
2312,29-05-22,Tablet,Electronics,East,9,4041,963.58,2022,May,2384.51%,,,,
2313,24-05-24,Headphones,Accessories,South,5,5665,332.46,2024,May,586.87%,,,,
2314,29-11-23,Mouse,Accessories,South,6,6876,1029.92,2023,November,1497.85%,,,,
2315,02-03-23,Monitor,Accessories,South,1,617,145.37,2023,March,2356.08%,,,,
2316,15-09-22,Monitor,Accessories,South,6,1440,130.4,2022,September,905.56%,,,,
2317,17-04-24,Smartwatch,Electronics,East,8,472,116.36,2024,April,2465.25%,,,,
2318,30-06-23,Laptop,Electronics,North,5,5640,1227.77,2023,June,2176.90%,,,,
2319,26-10-22,Headphones,Accessories,West,6,2640,668.12,2022,October,2530.76%,,,,
2320,13-07-24,Smartphone,Electronics,South,3,768,72.67,2024,July,946.22%,,,,
2321,22-02-24,Keyboard,Accessories,South,1,725,81.96,2024,February,1130.48%,,,,
2322,28-04-24,Headphones,Accessories,North,8,1080,210.69,2024,April,1950.83%,,,,
2323,30-10-24,Headphones,Accessories,South,1,393,40.34,2024,October,1026.46%,,,,
2324,11-06-24,Smartwatch,Electronics,North,4,1264,371.92,2024,June,2942.41%,,,,
2325,03-09-22,Headphones,Accessories,South,9,4797,1193.95,2022,September,2488.95%,,,,
